Serial#,Time,Status,ScanItems,ScanFiles,ScanBadFiles,ScanFilterout,ScanTotalBytes,BytesMigrated,FinishedPacks,MigratedPacks,FinishedFiles,MigratedFiles,WorklistCount,CurrentPackedPks,CurrentUploadedPks,CurrentSubmittedPks,Thread_Pack,Thread_Upload,Thread_Submit,Thread_Total,Errors,Warnings,Memory
"0","2018-10-30 08:51:34","SCANNING","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","186675200"
"1","2018-10-30 09:02:06","SCANNING","120","120","0","0","2204222","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","192720896"
"2","2018-10-30 09:02:07","SCANNING","527","520","2","1","34792633","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","209055744"
"3","2018-10-30 09:02:09","SCANNING","532","524","6","1","34792633","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","209092608"
"4","2018-10-30 09:02:10","SCANNING","538","530","12","1","34792633","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","207724544"
"5","2018-10-30 09:02:12","SCANNING","542","534","16","1","34792633","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","207736832"
"6","2018-10-30 09:02:13","SCANNING","547","539","21","1","34792633","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","206753792"
"7","2018-10-30 09:02:15","SCANNING","552","544","26","1","34792633","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","206884864"
"8","2018-10-30 09:02:17","SCANNING","558","550","32","1","34792633","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","206598144"
"9","2018-10-30 09:02:18","SCANNING","563","555","37","1","34792633","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","208707584"
"10","2018-10-30 09:02:20","SCANNING","568","560","42","1","34792633","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","207728640"
"11","2018-10-30 09:02:21","SCANNING","573","565","47","1","34792633","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","209297408"
"12","2018-10-30 09:02:23","SCANNING","579","571","53","1","34792633","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","209383424"
"13","2018-10-30 09:02:24","SCANNING","582","574","56","1","34792633","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","210579456"
"14","2018-10-30 09:02:26","SCANNING","587","579","61","1","34792633","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","211857408"
"15","2018-10-30 09:02:27","SCANNING","592","584","66","1","34792633","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","212738048"
"16","2018-10-30 09:02:29","SCANNING","596","588","70","1","34792633","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","213753856"
"17","2018-10-30 09:02:30","SCANNING","602","594","76","1","34792633","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","213557248"
"18","2018-10-30 09:02:32","SCANNING","609","601","83","1","34792633","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","214556672"
"19","2018-10-30 09:02:33","SCANNING","616","608","90","1","34792633","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","219697152"
"20","2018-10-30 09:02:35","SCANNING","623","614","96","1","34792633","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","216244224"
"21","2018-10-30 09:02:37","SCANNING","627","618","100","1","34792633","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","217092096"
"22","2018-10-30 09:02:38","SCANNING","632","623","105","1","34792633","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","219344896"
"23","2018-10-30 09:02:40","SCANNING","637","628","110","1","34792633","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","218943488"
"24","2018-10-30 09:02:41","SCANNING","643","634","116","1","34792633","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","223432704"
"25","2018-10-30 09:02:43","SCANNING","649","640","122","1","34792633","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","220999680"
"26","2018-10-30 09:02:45","SCANNING","654","645","127","1","34792633","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","223363072"
"27","2018-10-30 09:02:46","SCANNING","661","652","134","1","34792633","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","226516992"
"28","2018-10-30 09:02:48","SCANNING","666","657","139","1","34792633","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","225751040"
"29","2018-10-30 09:02:49","SCANNING","671","662","144","1","34792633","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","230535168"
"30","2018-10-30 09:02:51","SCANNING","677","668","150","1","34792633","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","228057088"
"31","2018-10-30 09:02:52","SCANNING","684","675","157","1","34792633","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","229462016"
"32","2018-10-30 09:02:54","SCANNING","689","680","162","1","34792633","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","231104512"
"33","2018-10-30 09:02:55","SCANNING","695","685","167","1","34792633","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","232034304"
"34","2018-10-30 09:02:57","SCANNING","700","690","172","1","34792633","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","233377792"
"35","2018-10-30 09:02:58","SCANNING","706","696","178","1","34792633","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","234409984"
"36","2018-10-30 09:03:00","SCANNING","715","703","185","1","34792633","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","235810816"
"37","2018-10-30 09:03:02","SCANNING","720","708","190","1","34792633","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","236965888"
"38","2018-10-30 09:03:03","SCANNING","726","714","196","1","34792633","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","239595520"
"39","2018-10-30 09:03:05","SCANNING","729","717","199","1","34792633","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","239288320"
"40","2018-10-30 09:03:07","SCANNING","734","722","204","1","34792633","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","239689728"
"41","2018-10-30 09:03:08","SCANNING","739","727","209","1","34792633","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","240590848"
"42","2018-10-30 09:03:10","SCANNING","743","731","213","1","34792633","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","241434624"
"43","2018-10-30 09:03:11","SCANNING","750","737","219","1","34792633","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","242315264"
"44","2018-10-30 09:03:13","SCANNING","1492","1453","224","1","214995400","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","258707456"
"45","2018-10-30 09:03:15","SCANNING","1495","1456","227","1","214995400","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","259551232"
"46","2018-10-30 09:03:17","SCANNING","1497","1458","229","1","214995400","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","260505600"
"47","2018-10-30 09:03:18","SCANNING","1500","1461","232","1","214995400","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","261419008"
"48","2018-10-30 09:03:20","SCANNING","1504","1465","236","1","214995400","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","264753152"
"49","2018-10-30 09:03:21","SCANNING","1509","1470","241","1","214995400","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","263315456"
"50","2018-10-30 09:03:23","SCANNING","1514","1475","246","1","214995400","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","264269824"
"51","2018-10-30 09:03:25","SCANNING","1519","1480","251","1","214995400","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","265314304"
"52","2018-10-30 09:03:26","SCANNING","1525","1486","257","1","214995400","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","266276864"
"53","2018-10-30 09:03:28","SCANNING","1530","1491","262","1","214995400","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","257323008"
"54","2018-10-30 09:03:29","SCANNING","1538","1496","267","1","214995400","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","255971328"
"55","2018-10-30 09:03:31","SCANNING","1543","1501","272","1","214995400","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","255967232"
"56","2018-10-30 09:03:32","SCANNING","1548","1506","277","1","214995400","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","256040960"
"57","2018-10-30 09:03:35","SCANNING","1554","1512","283","1","214995400","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","256110592"
"58","2018-10-30 09:03:36","SCANNING","1558","1516","287","1","214995400","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","256143360"
"59","2018-10-30 09:03:38","SCANNING","1563","1521","292","1","214995400","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","256188416"
"60","2018-10-30 09:03:39","SCANNING","1568","1526","297","1","214995400","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","256262144"
"61","2018-10-30 09:03:41","SCANNING","1572","1530","301","1","214995400","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","256299008"
"62","2018-10-30 09:03:42","SCANNING","1576","1534","305","1","214995400","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","256335872"
"63","2018-10-30 09:03:44","SCANNING","1582","1539","310","1","214995400","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","256438272"
"64","2018-10-30 09:03:46","SCANNING","1587","1544","315","1","214995400","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","256450560"
"65","2018-10-30 09:03:47","SCANNING","1592","1549","320","1","214995400","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","258936832"
"66","2018-10-30 09:03:49","SCANNING","1597","1554","325","1","214995400","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","256540672"
"67","2018-10-30 09:03:50","SCANNING","1602","1559","330","1","214995400","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","206204928"
"68","2018-10-30 09:03:52","SCANNING","1605","1562","333","1","214995400","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","205787136"
"69","2018-10-30 09:03:53","SCANNING","1609","1566","337","1","214995400","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","205905920"
"70","2018-10-30 09:03:55","SCANNING","1614","1571","342","1","214995400","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","205852672"
"71","2018-10-30 09:03:57","SCANNING","1619","1576","347","1","214995400","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","205824000"
"72","2018-10-30 09:03:58","SCANNING","1623","1580","351","1","214995400","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","204271616"
"73","2018-10-30 09:04:00","SCANNING","1628","1585","356","1","214995400","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","204275712"
"74","2018-10-30 09:04:01","SCANNING","1634","1590","361","1","214995400","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","204341248"
"75","2018-10-30 09:04:03","SCANNING","1646","1595","366","1","214995400","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","204357632"
"76","2018-10-30 09:04:05","SCANNING","1654","1601","372","1","214995400","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","204439552"
"77","2018-10-30 09:04:06","SCANNING","1660","1606","377","1","214995400","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","204451840"
"78","2018-10-30 09:04:08","SCANNING","1664","1610","381","1","214995400","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","204619776"
"79","2018-10-30 09:04:09","SCANNING","1671","1616","387","1","214995400","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","204500992"
"80","2018-10-30 09:04:11","SCANNING","1680","1623","394","1","214995400","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","205406208"
"81","2018-10-30 09:04:12","SCANNING","1687","1629","400","1","214995400","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","205414400"
"82","2018-10-30 09:04:15","SCANNING","1693","1633","404","1","214995400","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","203644928"
"83","2018-10-30 09:04:17","SCANNING","1694","1634","405","1","214995400","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","203644928"
"84","2018-10-30 09:04:18","SCANNING","1695","1635","406","1","214995400","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","203620352"
"85","2018-10-30 09:04:20","SCANNING","1697","1637","408","1","214995400","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","203894784"
"86","2018-10-30 09:04:22","SCANNING","1699","1639","410","1","214995400","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","203886592"
"87","2018-10-30 09:04:23","SCANNING","1702","1642","413","1","214995400","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","204267520"
"88","2018-10-30 09:04:25","SCANNING","1704","1644","415","1","214995400","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","204255232"
"89","2018-10-30 09:04:26","SCANNING","1708","1648","419","1","214995400","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","204292096"
"90","2018-10-30 09:04:28","SCANNING","1713","1653","424","1","214995400","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","204517376"
"91","2018-10-30 09:04:29","SCANNING","1717","1657","428","1","214995400","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","204513280"
"92","2018-10-30 09:04:31","SCANNING","1723","1663","434","1","214995400","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","204599296"
"93","2018-10-30 09:04:32","SCANNING","1728","1668","439","1","214995400","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","204652544"
"94","2018-10-30 09:04:34","SCANNING","1733","1673","444","1","214995400","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","205033472"
"95","2018-10-30 09:04:35","SCANNING","1738","1678","449","1","214995400","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","207024128"
"96","2018-10-30 09:04:37","SCANNING","1743","1683","454","1","214995400","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","203735040"
"97","2018-10-30 09:04:39","SCANNING","1748","1688","459","1","214995400","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","203706368"
"98","2018-10-30 09:04:40","SCANNING","1752","1692","463","1","214995400","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","203800576"
"99","2018-10-30 09:04:42","SCANNING","1754","1694","465","1","214995400","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","203771904"
"100","2018-10-30 09:04:44","SCANNING","1757","1697","468","1","214995400","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","203771904"
"101","2018-10-30 09:04:45","SCANNING","1759","1699","470","1","214995400","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","204128256"
"102","2018-10-30 09:04:47","SCANNING","1761","1701","472","1","214995400","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","204099584"
"103","2018-10-30 09:04:48","SCANNING","1764","1704","475","1","214995400","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","204099584"
"104","2018-10-30 09:04:51","SCANNING","1769","1709","480","1","214995400","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","204361728"
"105","2018-10-30 09:04:52","SCANNING","1773","1713","484","1","214995400","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","204361728"
"106","2018-10-30 09:04:54","SCANNING","1776","1716","487","1","214995400","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","204406784"
"107","2018-10-30 09:04:55","SCANNING","1779","1719","490","1","214995400","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","204419072"
"108","2018-10-30 09:04:57","SCANNING","1783","1723","494","1","214995400","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","205008896"
"109","2018-10-30 09:04:59","SCANNING","1786","1726","497","1","214995400","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","204980224"
"110","2018-10-30 09:05:00","SCANNING","1790","1730","501","1","214995400","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","204804096"
"111","2018-10-30 09:05:02","SCANNING","1792","1732","503","1","214995400","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","204062720"
"112","2018-10-30 09:05:03","SCANNING","1794","1734","505","1","214995400","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","204062720"
"113","2018-10-30 09:05:05","SCANNING","1798","1738","509","1","214995400","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","204062720"
"114","2018-10-30 09:05:07","SCANNING","1802","1742","513","1","214995400","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","204062720"
"115","2018-10-30 09:05:09","SCANNING","1806","1745","516","1","214995400","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","204062720"
"116","2018-10-30 09:05:10","SCANNING","1810","1749","520","1","214995400","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","204324864"
"117","2018-10-30 09:05:12","SCANNING","1815","1754","525","1","214995400","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","204296192"
"118","2018-10-30 09:05:13","SCANNING","1821","1760","531","1","214995400","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","204701696"
"119","2018-10-30 09:05:15","SCANNING","1828","1765","536","1","214995400","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","204713984"
"120","2018-10-30 09:05:16","SCANNING","1835","1771","542","1","214995400","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","205193216"
"121","2018-10-30 09:05:18","SCANNING","1841","1776","547","1","214995400","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","205160448"
"122","2018-10-30 09:05:19","SCANNING","1846","1781","552","1","214995400","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","205672448"
"123","2018-10-30 09:05:21","SCANNING","1850","1785","556","1","214995400","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","205283328"
"124","2018-10-30 09:05:22","SCANNING","1855","1790","561","1","214995400","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","203956224"
"125","2018-10-30 09:05:24","SCANNING","1858","1793","564","1","214995400","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","203927552"
"126","2018-10-30 09:05:26","SCANNING","1862","1797","568","1","214995400","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","203927552"
"127","2018-10-30 09:05:27","SCANNING","1867","1802","573","1","214995400","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","203833344"
"128","2018-10-30 09:05:29","SCANNING","1872","1807","578","1","214995400","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","203804672"
"129","2018-10-30 09:05:30","SCANNING","1876","1811","582","1","214995400","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","204161024"
"130","2018-10-30 09:05:32","SCANNING","1881","1816","587","1","214995400","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","207478784"
"131","2018-10-30 09:05:33","SCANNING","1884","1819","590","1","214995400","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","204488704"
"132","2018-10-30 09:05:35","SCANNING","1888","1823","594","1","214995400","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","204496896"
"133","2018-10-30 09:05:36","SCANNING","1894","1828","599","1","214995400","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","204546048"
"134","2018-10-30 09:05:38","SCANNING","1899","1832","603","1","214995400","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","205000704"
"135","2018-10-30 09:05:39","SCANNING","1904","1836","607","1","214995400","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","205008896"
"136","2018-10-30 09:05:41","SCANNING","1910","1841","612","1","214995400","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","205664256"
"137","2018-10-30 09:05:42","SCANNING","1915","1845","616","1","214995400","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","205668352"
"138","2018-10-30 09:05:44","SCANNING","1922","1851","622","1","214995400","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","205561856"
"139","2018-10-30 09:05:46","SCANNING","1928","1856","627","1","214995400","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","205578240"
"140","2018-10-30 09:05:47","SCANNING","1935","1861","632","1","214995400","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","205320192"
"141","2018-10-30 09:05:49","SCANNING","1938","1864","635","1","214995400","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","205316096"
"142","2018-10-30 09:05:50","SCANNING","1945","1869","640","1","214995400","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","205385728"
"143","2018-10-30 09:05:52","SCANNING","1950","1874","645","1","214995400","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","205385728"
"144","2018-10-30 09:05:53","SCANNING","1955","1879","650","1","214995400","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","205455360"
"145","2018-10-30 09:05:55","SCANNING","1960","1884","655","1","214995400","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","205598720"
"146","2018-10-30 09:05:57","SCANNING","1965","1889","660","1","214995400","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","205606912"
"147","2018-10-30 09:05:58","SCANNING","1968","1892","663","1","214995400","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","205705216"
"148","2018-10-30 09:06:00","SCANNING","1973","1897","668","1","214995400","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","205778944"
"149","2018-10-30 09:06:01","SCANNING","1979","1903","674","1","214995400","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","204926976"
"150","2018-10-30 09:06:03","SCANNING","1983","1907","678","1","214995400","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","205455360"
"151","2018-10-30 09:06:04","SCANNING","1990","1914","685","1","214995400","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","205082624"
"152","2018-10-30 09:06:06","SCANNING","1996","1920","691","1","214995400","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","205082624"
"153","2018-10-30 09:06:07","SCANNING","2003","1927","698","1","214995400","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","205115392"
"154","2018-10-30 09:06:15","SCANNING","2431","2333","701","1","250315473","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","209350656"
"155","2018-10-30 09:06:19","SCANNING","2435","2336","704","1","250315473","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","226668544"
"156","2018-10-30 09:06:20","SCANNING","2439","2340","708","1","250315473","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","227606528"
"157","2018-10-30 09:06:22","SCANNING","2444","2345","713","1","250315473","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","225443840"
"158","2018-10-30 09:06:23","SCANNING","2451","2350","718","1","250315473","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","226353152"
"159","2018-10-30 09:06:25","SCANNING","2456","2354","722","1","250315473","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","227291136"
"160","2018-10-30 09:06:26","SCANNING","2464","2359","727","1","250315473","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","228261888"
"161","2018-10-30 09:06:28","SCANNING","2471","2364","732","1","250315473","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","229556224"
"162","2018-10-30 09:06:29","SCANNING","2477","2369","737","1","250315473","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","232636416"
"163","2018-10-30 09:06:31","SCANNING","2483","2374","742","1","250315473","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","230936576"
"164","2018-10-30 09:06:32","SCANNING","2491","2379","747","1","250315473","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","231403520"
"165","2018-10-30 09:06:34","SCANNING","2497","2384","752","1","250315473","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","232685568"
"166","2018-10-30 09:06:35","SCANNING","2502","2388","756","1","250315473","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","234672128"
"167","2018-10-30 09:06:37","SCANNING","2510","2394","762","1","250315473","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","234942464"
"168","2018-10-30 09:06:38","SCANNING","2517","2399","767","1","250315473","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","236007424"
"169","2018-10-30 09:06:40","SCANNING","2523","2404","772","1","250315473","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","237371392"
"170","2018-10-30 09:06:41","SCANNING","2527","2408","776","1","250315473","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","238288896"
"171","2018-10-30 09:06:43","SCANNING","2535","2413","781","1","250315473","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","239595520"
"172","2018-10-30 09:06:44","SCANNING","2539","2417","785","1","250315473","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","240517120"
"173","2018-10-30 09:06:46","SCANNING","2545","2421","789","1","250315473","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","241827840"
"174","2018-10-30 09:06:48","SCANNING","2550","2425","793","1","250315473","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","242966528"
"175","2018-10-30 09:06:49","SCANNING","2557","2431","799","1","250315473","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","244318208"
"176","2018-10-30 09:06:51","SCANNING","2564","2436","804","1","250315473","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","245248000"
"177","2018-10-30 09:06:52","SCANNING","2570","2440","808","1","250315473","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","246554624"
"178","2018-10-30 09:06:54","SCANNING","2577","2446","814","1","250315473","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","247443456"
"179","2018-10-30 09:06:55","SCANNING","2584","2451","819","1","250315473","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","251265024"
"180","2018-10-30 09:06:57","SCANNING","2591","2457","825","1","250315473","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","249700352"
"181","2018-10-30 09:06:58","SCANNING","2597","2462","830","1","250315473","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","251248640"
"182","2018-10-30 09:07:00","SCANNING","2605","2468","836","1","250315473","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","252178432"
"183","2018-10-30 09:07:01","SCANNING","2612","2473","841","1","250315473","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","252452864"
"184","2018-10-30 09:07:03","SCANNING","2618","2478","846","1","250315473","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","253321216"
"185","2018-10-30 09:07:04","SCANNING","2627","2482","850","1","250315473","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","254230528"
"186","2018-10-30 09:07:06","SCANNING","2633","2487","855","1","250315473","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","255107072"
"187","2018-10-30 09:07:07","SCANNING","2641","2493","861","1","250315473","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","255528960"
"188","2018-10-30 09:07:09","SCANNING","2647","2499","867","1","250315473","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","255889408"
"189","2018-10-30 09:07:10","SCANNING","2654","2506","874","1","250315473","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","256311296"
"190","2018-10-30 09:07:12","SCANNING","2660","2512","880","1","250315473","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","256667648"
"191","2018-10-30 09:07:13","SCANNING","2667","2519","887","1","250315473","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","257134592"
"192","2018-10-30 09:07:15","SCANNING","2673","2525","893","1","250315473","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","257548288"
"193","2018-10-30 09:07:16","SCANNING","2680","2532","900","1","250315473","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","258023424"
"194","2018-10-30 09:07:18","SCANNING","2687","2538","906","1","250315473","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","258441216"
